"Number.of.times.at.bat.in.1986","Hits_percentage_in_1986","Home_run_percentage_in_1986","Run_percentage_in_1986","Runs_batted_in_percentage_in_1986","number.of.walks.in.1986","number.of.years.in.the.major.leagues","number.of.times.at.bat.during.his.career","Hits_percentage_carrer","Home_run_percentage_carrer","Run_percentage_carrer","Runs_batted_in_percentage_carrer","number.of.walks.during.his.career","player.s.league.at.the.end.of.1986","player.s.division.at.the.end.of.1986","player.s.team.at.the.end.of.1986","player.s.position.s..in.1986","number.of.put.outs.in.1986","number.of.assists.in.1986","number.of.errors.in.1986","player.s.league.at.the.beginning.of.1987","player.s.team.at.the.beginning.of.1987","Log_1987_salary"
-1.36885755457235,-0.00467931064553724,-0.580909379046129,0.777574566076633,0.076973892797124,-0.649877151210865,0.352179430547127,-0.341795487128658,-0.583755236508184,-1.30901229491926,-1.1242456767536,-0.583245273480731,-0.375928626241655,-1.05674287656708,-0.979298811377731,-0.0978008305802948,0.391010824319567,0.0474717114188241,-0.508410278055699,0.364310460835453,-1.07300664721864,-0.0951222678298444,2.71011736511182
0.0974657966145945,0.243328444925387,0.0120174535957439,-0.745932309761537,0.523053463907149,0.271015579222635,-0.690874513528261,-0.500984990080799,-0.148893038711484,0.0620418078305848,0.26898586129387,0.521484760307462,-0.216871377018637,-1.05674287656708,1.01725612964819,-1.21613206721584,-0.302264547339171,-0.284748772012654,-0.742762806865125,-0.241147050695189,-1.07300664721864,-0.793925520322835,2.74036268949424
-1.11768179534125,-0.357750024932922,-2.11999605101014,-0.0302494655852102,-2.0650131601176,-0.88010033381924,-0.273652935898106,-0.313368790172919,-0.00182836762452549,-1.78538201072867,1.30213514358127,-2.00630450413462,-0.201723067568826,0.942705875498693,1.01725612964819,0.880739001475807,-0.995539918997908,-0.606252465656021,0.222218194114865,-0.392511428577849,0.92841709901187,0.883202285660343,2.84509804001426
-1.40958875877198,-1.34428121170503,0.473650007299574,1.62923401030929,0.311208556284145,-0.51174324164584,1.18662258580744,0.250791810948679,-0.314002495916975,-0.813472127935076,-0.568286683882503,-0.873270278108313,-0.0843236693327893,-1.05674287656708,1.01725612964819,-0.79675785347751,1.0842861959783,-0.752715259426888,-0.508410278055699,-0.0897826728125285,-1.07300664721864,-0.793925520322835,2.38021124171161
1.11574590160552,0.487453282291001,0.547754180394143,0.571925972925025,0.163219947387381,1.46817612878618,1.60384416343759,2.36617539825501,0.797495796630592,-0.19696549881932,-0.518609017964452,0.155795277438462,1.78649254771889,-1.05674287656708,-0.979298811377731,-0.517175044318624,-0.533356337892083,-0.663408677859286,1.18030647365928,0.212946082952792,-1.07300664721864,-0.514404219325639,2.88930170250631
-1.45031996297162,-0.636360969031201,0.381019790931373,0.176584706772658,-2.16655477818875,-1.20241278947096,-0.482263724713183,-0.952750804777397,-2.09951949662422,0.249021533778353,1.69300933217499,-2.16221544862448,-0.837952064460897,0.942705875498693,-0.979298811377731,1.30011321521414,-0.764448128444996,-0.674125467647398,0.40142895143972,1.12113235024876,0.92841709901187,1.30248423715614,2.24303804868629
-1.87799760706781,-0.329003850955885,1.51784517363206,-0.0302494655852102,1.23012598881679,-1.24845742599264,0.14356864173205,-0.844292022546268,-0.640235020407036,1.10686580068603,-1.60906324021566,-0.161865491378862,-0.773571749299199,-1.05674287656708,-0.979298811377731,-0.237592235159738,0.391010824319567,-0.316899141376991,-0.66694287107384,-0.997968940108491,-1.07300664721864,-0.234882918328443,2.13033376849501
0.0635231264482302,-1.23918666912753,1.21469173824521,2.65859477506703,-0.2465764595321,1.09981903661278,-1.31670687997349,-0.981614835532455,-1.68608165351122,1.57002115605872,3.50398892878445,-0.0559285747845458,-0.739488053037124,-1.05674287656708,1.01725612964819,-0.79675785347751,-0.0711727567862581,-0.0382626068860736,-0.756548249736268,-0.54387580646051,-1.07300664721864,-0.793925520322835,2
0.151774068880777,-0.207471254754763,-1.42203814163111,0.0133944423435153,-0.64249581216176,0.961685127047759,-1.31670687997349,-0.975929496141307,-0.291696196009114,-1.43294891552048,0.0400866596528373,-0.527910880406933,-0.750849285124482,0.942705875498693,-0.979298811377731,-0.936549258056953,2.23974514874287,0.251090717392956,-0.66694287107384,-0.997968940108491,-1.07300664721864,-0.793925520322835,2.06069784035361
0.464046634411329,-0.522387994111803,0.46169772131658,0.133791429733097,0.145441121864869,1.51422076530786,-0.273652935898106,-0.320803464761343,-0.363737225866056,0.813472567601343,-0.0807621486557647,0.383653980286792,-0.0767495146078837,-1.05674287656708,-0.979298811377731,-0.377383639739181,0.391010824319567,0.811936049637495,-0.439483063699985,-0.846604562225831,-1.07300664721864,-0.374643568827041,2.77815125038364
1.52984647763517,0.142229704645573,-0.354573103757307,-0.653214294234488,0.943461776751876,-0.0512968764290904,2.22967652988283,2.5218662308126,1.25097223105041,-0.484798685501454,-1.14971203941566,0.284774761841101,0.53675701810947,0.942705875498693,1.01725612964819,0.181781978578591,-1.22663170955082,2.77310858086203,0.263574522728293,0.818403594483434,0.92841709901187,0.184399033167352,2.89042101880091
1.24472804823771,0.472312363928055,-1.33536363000888,0.582639523671525,-1.00662308480682,1.33004221922116,-0.273652935898106,0.0163808945136584,0.605854357620488,-1.24961250740714,1.12543724858698,-1.37620523245433,0.214855442300982,0.942705875498693,1.01725612964819,0.601156192316921,-0.0711727567862581,0.511865935570353,-0.756548249736268,-0.846604562225831,0.92841709901187,0.603680984663146,2.88366143515362
-0.540656402513055,-1.15977524996562,0.103129141826758,-0.616751844736959,-1.8181313858435,-0.88010033381924,-0.0650421470830281,-0.31774212816611,-0.358919432665535,-0.856398289032651,1.13749630828894,-1.91785634353356,-0.303974156355052,-1.05674287656708,1.01725612964819,-0.936549258056953,-0.0711727567862581,-0.24545387612291,-0.797904578349696,-0.846604562225831,-1.07300664721864,-0.933686170821433,2.85003325768977
0.477623702477875,0.299948660369919,-0.333556163909054,-1.09969437227277,-0.1968216542645,-0.0512968764290904,0.560790219362205,-0.142808608438482,-0.154915625089935,-0.102437081323764,-1.17221495590227,0.687085512642803,-0.356993239429391,-1.05674287656708,-0.979298811377731,-0.517175044318624,0.391010824319567,1.57640038785617,-0.246486863503987,0.667039216600774,-1.07300664721864,-0.514404219325639,2.8750612633917
0.993552289006613,0.431194319770347,-0.497715504885915,0.971263368989713,-1.51460365591112,1.83653322095958,-0.482263724713183,-0.152867285822821,0.483021879113079,-0.224578605528204,0.62262074403847,-1.20985532019161,0.180771746038907,-1.05674287656708,-0.979298811377731,-0.656966448898067,-0.995539918997908,-0.102563345614747,1.44912260964657,1.12113235024876,-1.07300664721864,-0.654164869824237,2.79588001734408
0.742376529775517,0.141167401873307,-0.0138774472699148,1.46288189545076,1.53986217806355,2.25093494965466,1.39523337462252,1.11233939560724,0.123128463677005,0.348906382602007,0.632034802535217,0.713135870560655,1.98342057056644,0.942705875498693,-0.979298811377731,1.02053040605525,0.159919033766654,-0.0847020293012265,-0.784119135478553,-0.846604562225831,0.92841709901187,1.02296293615894,2.95424250943932
0.104254330647867,-0.148637045739721,-0.45265215638246,0.057846570789433,-1.03158464925838,-0.88010033381924,-0.899485302343339,-0.903769419253661,-0.449777785598664,-0.246353324576782,0.44283496639182,-1.24141510653318,-0.868248683360519,-1.05674287656708,-0.979298811377731,-0.656966448898067,-0.0711727567862581,-0.231164823072093,-0.77033369260741,-0.69524018434317,-1.07300664721864,-0.654164869824237,2.04139268515822
1.21757391210462,0.798936565348887,0.00586741464014651,-0.0868826318260544,0.297379874339065,0.685417307917709,-0.482263724713183,-0.442382260972044,0.497411707775693,0.182336456692091,-0.210016135245457,0.257336469134,-0.470605560302975,0.942705875498693,1.01725612964819,0.601156192316921,-0.533356337892083,-0.64911962480847,1.19409191653043,2.4834117511927,0.92841709901187,0.603680984663146,2.78746047451842
-1.3552804865058,-0.695854752926232,0.280979157253712,-0.321505749109548,-0.0826977372696882,-1.34054669903599,-0.0650421470830281,-0.58976375134257,-1.15820766178348,0.102660780173433,-1.14971203941566,-0.53095672688732,-0.735700975674671,0.942705875498693,-0.979298811377731,1.71948742895247,0.391010824319567,0.458281986629792,-0.501517556620127,-0.54387580646051,0.92841709901187,1.72176618865193,2.47712125471966
-0.167287030683047,0.534643686209257,-0.45265215638246,-1.37662285168829,0.843708216454481,-0.51174324164584,1.39523337462252,1.55229719772223,1.8648135867919,-0.156285168512211,-0.631523158753521,0.350076375981083,1.17677309236399,-1.05674287656708,-0.979298811377731,-0.0978008305802948,-0.533356337892083,-0.78129336552852,0.353179901390721,2.33204737331004,-1.07300664721864,-0.0951222678298444,2.92941892571429
-0.920814308376336,-1.20427581457062,-0.119183377456929,-0.981686658431386,-0.840804900825776,-1.20241278947096,-1.10809609115842,-1.00916686488956,-1.68200262721151,-0.263435216244205,-0.81572644557793,-1.086299823966,-0.917480689072406,-1.05674287656708,-0.979298811377731,-0.377383639739181,0.391010824319567,0.540444041671986,-0.4119121779577,-0.392511428577849,-1.07300664721864,-0.374643568827041,1.95424250943932
-1.51141676927108,-1.12204771729303,-1.64361208111651,-1.30656765111057,-0.251774482710842,-0.373609332080815,-1.10809609115842,-1.06077225320921,-1.99112952549419,-0.656318724594824,-1.26297671906497,0.215123368487059,-0.81522960028618,0.942705875498693,1.01725612964819,0.740947596896364,-1.22663170955082,0.126061503198314,-0.61869382102484,-0.54387580646051,0.92841709901187,0.743441635161745,1.83250891270624
-1.26702954407325,-1.57507195657126,1.56571150553525,1.83125808563557,-0.989133633068553,-1.47868060860101,-0.690874513528261,-0.858724037923797,-1.35811383287136,2.56946165975768,0.450151560630915,-0.263224187963365,-0.864461605998067,0.942705875498693,1.01725612964819,0.740947596896364,1.0842861959783,0.0581885012069363,-0.646264706767126,-1.14933331799115,0.92841709901187,0.743441635161745,2.25527250510331
-1.01585378484216,0.161734404794628,-1.35045271502813,-0.869752871037718,-0.605627523060423,-0.88010033381924,-0.273652935898106,-0.725337229131481,-1.11852944564308,-0.182843727351771,-0.544993834508293,-0.0283097374459108,-0.538772952827126,0.942705875498693,1.01725612964819,0.601156192316921,0.391010824319567,0.243946190867548,-0.611801099589269,-0.69524018434317,0.92841709901187,0.603680984663146,2.48429983934679
0.0838887285480488,1.70708804670127,-0.690844141329272,-0.678956642525783,-0.20601771745679,-0.373609332080815,-0.899485302343339,-0.754638593685859,1.26869584712679,0.0320391578046219,-1.08955314363122,0.364228011544698,-0.682681892600332,-1.05674287656708,-0.979298811377731,-0.377383639739181,-0.533356337892083,-0.777721102265816,0.40142895143972,1.42386110601408,-1.07300664721864,-0.374643568827041,2.33243845991561
-1.34849195247253,0.483706577469963,0.381019790931373,0.887803966108464,0.786361183235639,-1.47868060860101,-0.482263724713183,-0.831609342366015,-0.371728734714385,1.17958552003427,1.34565043410831,0.725725688187741,-0.792507136111463,0.942705875498693,1.01725612964819,0.601156192316921,3.16411231095452,-0.831305051206377,-0.791011856914124,-0.69524018434317,0.92841709901187,0.603680984663146,2.39445168082622
0.830627472208064,0.468679055254533,-0.262098568425012,-0.16058332761893,0.1900983337989,1.97466713052461,-0.273652935898106,-0.00417379405433784,0.304099616720419,0.337377868163331,-0.112904587241162,0.343406416542371,0.108817276152304,-1.05674287656708,-0.979298811377731,-0.377383639739181,-0.302264547339171,0.0438994481561201,-0.756548249736268,0.0615817050701319,-1.07300664721864,-0.374643568827041,2.91115760873998
0.362218623912236,-1.29383606713059,0.103129141826758,-0.830963934812189,0.313811386365077,-0.88010033381924,2.02106574106775,1.68962001070841,0.344345795225986,1.04912545034377,0.825529105685435,0.981708068737552,1.35855280576173,0.942705875498693,-0.979298811377731,-0.936549258056953,0.391010824319567,0.35111408874867,-0.549766606669127,-0.69524018434317,0.92841709901187,-0.933686170821433,2.94200805302231
-1.28739514617307,-0.463154261990496,-1.43006064633662,0.598058114596231,0.253154363856186,-0.834055697297565,-1.10809609115842,-1.06339625600512,-0.0729711422856969,-1.51575139911182,0.510863348663279,0.727533130027365,-0.88339699281033,-1.05674287656708,1.01725612964819,-1.21613206721584,0.853194405425392,-0.64911962480847,-0.77033369260741,-0.846604562225831,-1.07300664721864,-1.21320747181863,1.84509804001426
1.2718821843708,0.677383231903031,0.51996511548368,-0.256782130548587,-0.101390658827919,-0.0973415129507654,0.352179430547127,0.796147058699557,1.22459692229264,0.0589665259547107,-0.202951040816755,0.237536050925725,0.222429597025888,0.942705875498693,-0.979298811377731,1.43990461979358,-0.533356337892083,-0.799154681842041,0.19464730837258,-0.69524018434317,0.92841709901187,1.44224488765474,3.07918124604762
-0.00436221388449852,-0.37101494232907,0.145074900182178,-0.548358828026193,0.149526664896796,-0.0973415129507654,0.97801179699236,1.09003537184197,0.618310791546331,0.611998907468002,0.266294609944043,0.348542267433635,1.00635461105362,0.942705875498693,1.01725612964819,0.321573383158035,-0.0711727567862581,0.090338870571273,-0.777226414042982,-0.54387580646051,0.92841709901187,0.32415968366595,2.82930377283102
0.00921485418204722,-0.332638949146629,-0.0014885143067397,-0.216805777907991,2.17947999976015,-0.97218960686259,-0.273652935898106,-0.746766585298116,-0.827017246231922,0.166459057385833,-0.907002011595689,0.840874573422122,-0.743275130399577,-1.05674287656708,-0.979298811377731,-0.377383639739181,0.853194405425392,-0.463361935147858,-0.749655528300696,-0.846604562225831,-1.07300664721864,-0.374643568827041,2.61804809671209
-1.08373912517488,-0.773483992434832,1.48146676138564,-0.194290360903518,-0.603119663071499,-0.281520059037465,-0.690874513528261,-0.578393072560274,-0.562516150842724,0.891071629523566,-0.110602140530806,0.49559894383004,-0.250955073280713,-1.05674287656708,-0.979298811377731,-0.237592235159738,2.23974514874287,-0.531234937139235,-0.722084642558411,-0.997968940108491,-1.07300664721864,-0.234882918328443,2.53147891704225
-0.615330276879057,-0.415235812828968,-0.655986777678522,-0.884103356601012,0.135972582199167,-1.34054669903599,0.97801179699236,0.474269382400723,-0.173070294878563,-0.985557552464974,-0.982389217206437,-0.995945646041024,-0.34184492997958,-1.05674287656708,-0.979298811377731,-0.656966448898067,-0.764448128444996,-0.659836414596582,0.60131787307129,-0.241147050695189,-1.07300664721864,-0.654164869824237,2.62013605497376
1.51626940956862,0.616078196601904,0.967677827929999,0.48040891475596,0.0892456829239296,1.33004221922116,-0.273652935898106,0.241607801162978,1.09461344804871,0.982638114266152,0.863271344858841,0.895761032632357,0.199707132851171,0.942705875498693,1.01725612964819,0.880739001475807,-0.764448128444996,-0.181153137394236,2.50370898928898,0.667039216600774,0.92841709901187,0.883202285660343,3.13033376849501
0.0838887285480488,0.283829139097923,1.35967816386501,0.0960475069164959,1.0393919834428,-1.15636815294929,-1.31670687997349,-0.980302834134498,0.372306798333784,1.73514610884377,0.148321236211449,1.47709664017803,-0.925054843797311,0.942705875498693,1.01725612964819,0.601156192316921,1.31537798653122,-0.313326878114287,-0.336092242166415,0.212946082952792,0.92841709901187,0.603680984663146,1.95424250943932
-1.68791865413617,0.665136873596746,0.489759610146218,-0.246485191232071,0.586625295406083,-1.20241278947096,1.81245495225267,1.73772672863351,-0.689700587463509,-0.538631985330944,-0.924430393846333,-0.566687248328873,1.95691102902927,-1.05674287656708,1.01725612964819,-0.936549258056953,1.54646977708413,-0.849166367519898,-0.21202325632613,-0.846604562225831,-1.07300664721864,-0.374643568827041,2.43933269383026
-1.13804739744107,-0.786471716486037,-2.11999605101014,-0.200148964307743,-1.61079764279355,-1.38659133555766,-0.690874513528261,-0.674606508410469,-0.869361813680533,-2.04982741827596,-0.893817763170901,-1.87247536045737,-0.769784671936746,0.942705875498693,-0.979298811377731,1.16032181063469,4.31957126371908,-0.591963412605204,0.55306882302229,0.667039216600774,0.92841709901187,1.16272358665754,2.36172783601759
-1.27381807810652,-0.534614092369888,-1.45305849315907,0.777574566076633,-1.45834636113917,-0.88010033381924,-0.690874513528261,-0.757262596481773,-1.516709557157,-0.741728182931917,0.754213289927589,-1.34394512267326,-0.553921262276937,-1.05674287656708,-0.979298811377731,-0.0978008305802948,1.54646977708413,-0.777721102265816,0.229110915550437,0.364310460835453,-1.07300664721864,-0.0951222678298444,2.35218251811136
1.23115098017116,-0.776540362824078,1.17921633623185,1.57829542879502,0.905164493456958,0.961685127047759,2.02106574106775,2.13788715501046,-0.00584823200090402,0.816244654032329,0.925854643159074,1.17990597790439,1.76755716090663,0.942705875498693,1.01725612964819,0.181781978578591,0.622102614872479,-1.03849632044321,-0.81858274265641,-1.30069769587381,0.92841709901187,0.184399033167352,2.97772360528885
-1.38922315667216,0.118579030545197,0.153654714391233,0.41854166311582,-0.393455006612306,-0.926144970340915,-0.899485302343339,-0.937444121801229,-1.23532543984631,0.0508715904362995,-0.328543111958123,-1.2418217407849,-0.837952064460897,0.942705875498693,-0.979298811377731,-0.936549258056953,-0.0711727567862581,-0.495512304512195,-0.797904578349696,-0.54387580646051,0.92841709901187,-0.933686170821433,1.8750612633917
0.7966848020417,0.31244097086004,0.206530313586619,-0.298259942443288,1.01871483581749,0.178926306179285,-0.690874513528261,-0.80580664820619,-0.474260496678931,0.205736351980336,-0.229781836410241,0.257750830858158,-0.690256047325238,0.942705875498693,1.01725612964819,0.321573383158035,-0.533356337892083,-0.656264151333878,0.849455844751859,2.18068299542738,0.92841709901187,0.32415968366595,2.02118929906994
-0.628907344945602,-0.0646994849166307,-1.11958971423353,0.145942607164077,-0.758443017260979,-0.69592178773254,2.02106574106775,2.44445814833312,0.156948751400907,-0.974429023985434,-0.861654915102792,-0.241242546210851,1.62743529849588,-1.05674287656708,-0.979298811377731,-0.517175044318624,1.0842861959783,-0.491940041249491,0.718494137476003,0.212946082952792,-1.07300664721864,-0.793925520322835,2.50514997831991
0.735587995742244,-0.207756996751905,0.589437777759828,0.223951311129414,1.59982634884761,0.501238761831009,1.39523337462252,1.17619013030783,-0.0642929895463526,0.861706021167284,0.103334219696842,1.06194590426919,1.08967031302758,0.942705875498693,-0.979298811377731,1.02053040605525,-0.533356337892083,-0.613396992181429,0.670245087427003,0.515674838718113,0.92841709901187,1.02296293615894,2.92941892571429
0.70164532557588,-0.682296678074101,1.29315498034533,1.29552367198733,1.08569567745059,2.29697958617633,2.22967652988283,2.23191392186406,-0.502225866312518,1.20408017996478,1.27236034743551,0.938808898218216,4.24051867858831,0.942705875498693,1.01725612964819,0.321573383158035,-1.22663170955082,1.84789239582168,-0.0741688276147032,-0.997968940108491,0.92841709901187,0.32415968366595,2.72835378202123
0.850993074307883,-0.11053719834863,0.561505470246739,1.18509001432779,1.49270698894038,2.57324740530638,1.60384416343759,1.75084674261308,0.218295761668051,1.26587108496466,1.30562509169371,0.754652409605266,2.75977142986926,0.942705875498693,1.01725612964819,0.181781978578591,-0.302264547339171,-0.0382626068860736,-0.749655528300696,-0.54387580646051,0.92841709901187,0.184399033167352,2.9698816437465
0.138197000814232,0.565088843778252,-0.815118220431954,-0.230131228788193,-0.446875253951531,-1.29450206251431,0.352179430547127,0.434472006662688,0.998243884425937,-1.01657071231833,-0.755559616926637,-1.09908392990044,-0.561495417001842,0.942705875498693,1.01725612964819,0.461364787737478,-0.995539918997908,-0.238309349597501,1.152735587917,-0.0897826728125285,-1.07300664721864,-0.514404219325639,2.92941892571429
-0.357365983614688,0.430871482378582,-0.740125241663093,0.607311539930265,-1.11701185052225,-0.0973415129507654,-0.690874513528261,-0.612067775107843,0.750066545719991,-0.570598686409242,0.671186139082533,-0.944763783311194,-0.542560030189578,-1.05674287656708,-0.979298811377731,-0.377383639739181,-0.0711727567862581,-0.231164823072093,-0.77033369260741,-0.846604562225831,0.92841709901187,1.58200553815333,2.32221929473392
-0.106190224383592,0.0915385975931901,1.07279013019179,0.662544606875593,-0.119352609404502,-0.0973415129507654,-0.273652935898106,-0.211470014931576,-0.316071060873718,1.09875213022695,0.151301172772414,0.247084161341186,-0.281251692180335,0.942705875498693,-0.979298811377731,1.71948742895247,0.853194405425392,-0.388344406631072,-0.756548249736268,-0.69524018434317,0.92841709901187,0.184399033167352,2.51188336097887
-0.438828392013962,0.643787027700005,-0.740125241663093,-1.12043791572145,-1.04125044754389,-0.834055697297565,-0.690874513528261,-0.696910532175742,0.411128249927443,-1.06739128425798,-0.962239466202993,-0.510469401613896,-0.777358826661652,0.942705875498693,-0.979298811377731,1.43990461979358,3.85738768261325,-0.66698094112199,0.649566923120289,0.0615817050701319,0.92841709901187,-0.933686170821433,2.43933269383026
-1.00906525080888,0.373425417079169,-0.119183377456929,1.87262492010714,0.298251112417243,0.0868370331359346,1.60384416343759,1.59777991285141,0.0167066149493932,0.658031696433424,1.39686800965338,-0.66994114869689,2.11975535561474,-1.05674287656708,1.01725612964819,-0.936549258056953,2.00865335818995,-0.856310894045306,-0.446375785135557,-0.0897826728125285,-1.07300664721864,-0.654164869824237,2.65321251377534
1.85569611123227,2.7741726229997,0.624481510058425,-0.110202170866403,1.06652609435605,0.547283398352684,-0.482263724713183,-0.190040658764942,2.89502452531215,0.414558269488053,-0.346716176230216,1.92553777869083,-0.338057852617127,0.942705875498693,1.01725612964819,-1.49571487637473,-1.22663170955082,3.88051019230029,-0.129310599099274,-0.392511428577849,0.92841709901187,-1.49272877281583,3.29556709996248
1.42801846713608,0.0918002071103062,1.37539958351053,0.407528383883887,0.244479830702494,1.56026540182953,0.769401008177283,1.03186997653253,0.583928597396191,1.45913432645125,1.05111534541289,1.41464088175889,1.35097865103682,-1.05674287656708,-0.979298811377731,0.0419905739991483,-0.0711727567862581,0.0438994481561201,-0.777226414042982,-0.392511428577849,-1.07300664721864,0.0446383826687537,3.27875360095283
-0.506713732346691,-0.319308414292114,0.188633956935875,0.944113924678948,-0.186522702381941,0.685417307917709,0.352179430547127,0.511880089142163,-0.637874189815029,0.901077455287483,1.31032989516176,0.614449596446076,1.41914604356097,0.942705875498693,-0.979298811377731,1.43990461979358,-0.0711727567862581,-0.0525516599368898,-0.777226414042982,-0.997968940108491,0.92841709901187,1.44224488765474,2.77815125038364
1.58415474990135,0.33122014461427,0.553503642099754,0.0791111312936584,1.46003546405275,0.685417307917709,1.39523337462252,1.77971077336814,1.60388014139884,0.346918120607911,-0.226358672709284,1.37253821671092,0.888955212817581,-1.05674287656708,-0.979298811377731,-0.517175044318624,-0.302264547339171,-0.0454071334114817,-0.756548249736268,0.0615817050701319,-1.07300664721864,-0.514404219325639,3.01786771896351
-0.839351899977061,0.945162977367766,1.4370042575289,0.317837312285347,0.905955229774988,0.271015579222635,-1.10809609115842,-0.975054828542669,0.051554958861238,1.84129786420558,0.479094194479352,1.40563801071998,-0.74706220776203,0.942705875498693,1.01725612964819,-1.49571487637473,0.159919033766654,-0.509801357563011,-0.791011856914124,-0.997968940108491,0.92841709901187,-1.49272877281583,2.04139268515822
-1.68791865413617,0.0620037270130663,2.01961637703098,0.0857794603716449,1.58938097716264,-0.88010033381924,1.81245495225267,1.20330482586561,-0.649809886132336,0.333942938067802,0.699939119282053,0.950900461587821,2.32804461054965,0.942705875498693,-0.979298811377731,1.16032181063469,3.39520410150743,-0.449072882097042,-0.756548249736268,-1.14933331799115,0.92841709901187,1.16272358665754,2.41497334797082
